iter	RMSE
3222	8721.373909
3223	8721.346253
3224	8719.087332
3225	8719.073753
3226	8717.852119
3227	8713.717809
3228	8713.363021
3229	8713.285255
3230	8712.948014
3231	8712.816573
3232	8710.161766
3233	8709.907966
3234	8709.86667
3235	8707.985017
3236	8700.620028
3237	8699.103552
3238	8697.098399
3239	8695.471255
3240	8691.036896
3241	8688.054296
3242	8685.397178
3243	8680.461202
3244	8680.326836
3245	8675.814985
3246	8672.44786
3247	8670.869256
3248	8670.820111
3249	8668.757821
3250	8663.432248
3251	8662.690021
3252	8662.269124
3253	8656.159373
3254	8655.938821
3255	8652.466588
3256	8652.400325
3257	8652.232196
3258	8647.140972
3259	8645.929795
3260	8645.738274
3261	8645.55995
3262	8644.819968
3263	8642.411925
3264	8637.977468
3265	8636.472848
3266	8635.404436
3267	8635.191412
3268	8633.453525
3269	8633.244493
3270	8632.725609
3271	8632.584192
3272	8632.41134
3273	8630.70861
3274	8629.382765
3275	8627.875608
3276	8627.143499
3277	8626.984222
3278	8623.638859
3279	8618.328375
3280	8617.968963
3281	8617.794222
3282	8615.408904
3283	8609.746082
3284	8609.122361
3285	8605.423622
3286	8602.916743
3287	8601.856822
3288	8599.918206
3289	8599.814466
3290	8598.934071
3291	8598.871122
3292	8597.329838
3293	8594.600077
3294	8592.16813
3295	8590.609362
3296	8590.333622
3297	8589.551492
3298	8588.078509
3299	8586.21666
3300	8586.100063
3301	8585.360522
3302	8585.291794
3303	8581.332064
3304	8581.015555
3305	8580.492553
3306	8578.636823
3307	8576.84453
3308	8576.586136
3309	8576.181668
3310	8575.737438
3311	8574.377227
3312	8572.073747
3313	8567.781953
3314	8567.62895
3315	8564.713271
3316	8564.566608
3317	8559.970577
3318	8559.818943
3319	8557.704773
3320	8556.304654
3321	8556.281431
3322	8553.2353
3323	8553.2032
3324	8552.406116
3325	8552.27904
3326	8547.219501
3327	8539.481033
3328	8537.71425
3329	8537.340278
3330	8537.162918
3331	8532.496385
3332	8531.000265
3333	8528.305976
3334	8525.824803
3335	8521.588835
3336	8518.753961
3337	8514.915492
3338	8508.695707
3339	8507.865118
3340	8506.221699
3341	8501.607835
3342	8501.406025
3343	8501.395439
3344	8496.619575
3345	8496.482098
3346	8493.793735
3347	8493.668027
3348	8489.375394
3349	8488.417041
3350	8488.334193
3351	8488.20956
3352	8488.029825
3353	8487.964267
3354	8484.428094
3355	8482.840232
3356	8482.181437
3357	8480.857612
3358	8480.792828
3359	8480.489837
3360	8480.461089
3361	8480.335628
3362	8478.686803
3363	8478.570081
3364	8477.252497
3365	8476.562154
3366	8475.805115
3367	8472.724588
3368	8472.479375
3369	8468.95103
3370	8468.600848
3371	8468.544692
3372	8468.466201
3373	8468.308313
3374	8466.860012
3375	8466.427748
3376	8464.390579
3377	8464.272198
3378	8463.382866
3379	8463.361046
3380	8459.826181
3381	8459.644607
3382	8458.683406
3383	8458.561188
3384	8455.265351
3385	8454.364676
3386	8451.962821
3387	8450.789976
3388	8450.101445
3389	8447.387043
3390	8446.96531
3391	8446.609239
3392	8446.442063
3393	8445.850498
3394	8443.060897
3395	8441.697765
3396	8436.719617
3397	8434.69426
3398	8433.935074
3399	8433.90621
3400	8433.021318
3401	8432.896679
3402	8432.230874
3403	8430.57264
3404	8429.802721
3405	8429.79361
3406	8427.584501
3407	8424.266276
3408	8424.207153
3409	8424.155401
3410	8423.460708
3411	8423.289725
3412	8422.793797
3413	8419.887846
3414	8417.757648
3415	8412.162825
3416	8412.142065
3417	8410.142746
3418	8410.134247
3419	8409.992025
3420	8409.129588
3421	8408.405491
3422	8407.335412
3423	8405.747066
3424	8402.733338
3425	8401.923859
3426	8401.404317
3427	8396.121539
3428	8390.735575
3429	8390.152019
3430	8387.992452
3431	8385.758477
3432	8381.945907
3433	8379.991033
3434	8377.891735
3435	8376.87751
3436	8373.097673
3437	8372.947673
3438	8368.397839
3439	8367.514904
3440	8367.445038
3441	8367.105945
3442	8366.661982
3443	8364.326381
3444	8362.098086
3445	8361.971033
3446	8361.768272
3447	8361.70859
3448	8358.728453
3449	8358.376242
3450	8358.368025
3451	8356.883312
3452	8354.555482
3453	8352.031955
3454	8351.607471
3455	8349.131777
3456	8349.076399
3457	8347.013287
3458	8344.731012
3459	8343.891765
3460	8343.705044
3461	8341.988006
3462	8341.038675
3463	8340.983972
3464	8338.762944
3465	8337.997577
3466	8336.550393
3467	8333.150388
3468	8332.341104
3469	8332.115488
3470	8332.07795
3471	8327.269526
3472	8327.075912
3473	8326.985842
3474	8322.054992
3475	8321.399264
3476	8320.3826
3477	8320.282969
3478	8318.686746
3479	8315.519661
3480	8314.050236
3481	8308.319409
3482	8307.829747
3483	8306.257261
3484	8303.998083
3485	8298.579569
3486	8297.651745
3487	8295.314972
3488	8293.406107
3489	8293.394057
3490	8292.665083
3491	8292.430242
3492	8292.32605
3493	8291.674567
3494	8291.511585
3495	8289.867111
3496	8288.469886
3497	8287.256158
3498	8283.996048
3499	8283.842181
3500	8283.799699
3501	8283.693289
3502	8282.428616
3503	8279.605613
3504	8277.955734
3505	8277.708508
3506	8277.214941
3507	8273.083226
3508	8271.878087
3509	8271.597183
3510	8270.708944
3511	8270.456087
3512	8268.343232
3513	8267.833747
3514	8266.887023
3515	8266.87954
3516	8266.737902
3517	8263.893177
3518	8263.606686
3519	8261.688752
3520	8261.495182
3521	8259.912748
3522	8257.537887
3523	8254.544927
3524	8254.279944
3525	8253.140521
3526	8252.702028
3527	8252.66534
3528	8251.190133
3529	8246.495282
3530	8246.383087
3531	8246.31055
3532	8245.997746
3533	8245.986203
3534	8244.733774
3535	8240.720115
3536	8239.666407
3537	8239.550531
3538	8233.634571
3539	8233.453697
3540	8231.495292
3541	8231.050545
3542	8230.940203
3543	8230.702643
3544	8230.275158
3545	8229.08753
3546	8226.345571
3547	8225.717356
3548	8224.539396
3549	8221.608798
3550	8220.213228
3551	8220.084547
3552	8219.422801
3553	8219.286926
3554	8219.173135
3555	8218.937598
3556	8218.173895
3557	8217.822015
3558	8217.395552
3559	8213.543656
3560	8210.834224
3561	8208.982494
3562	8207.960793
3563	8207.1206
3564	8205.085285
3565	8204.791763
3566	8203.087341
3567	8201.867223
3568	8200.542155
3569	8200.112309
3570	8200.020804
3571	8199.906395
3572	8199.457477
3573	8199.200618
3574	8197.312511
3575	8197.292797
3576	8196.137765
3577	8195.107586
3578	8194.994413
3579	8193.438743
3580	8190.081889
3581	8189.789032
3582	8187.949276
3583	8187.469109
3584	8187.310093
3585	8185.872408
3586	8185.399725
3587	8185.273422
3588	8183.375385
3589	8183.156576
3590	8182.865291
3591	8180.516337
3592	8178.251385
3593	8178.167835
3594	8174.230198
3595	8173.681577
3596	8171.399585
3597	8166.925861
3598	8165.961616
3599	8165.820705
3600	8162.286282
3601	8157.045732
3602	8157.027145
3603	8156.748167
3604	8152.723123
3605	8152.452726
3606	8151.385496
3607	8147.532063
3608	8143.948503
3609	8143.586206
3610	8141.680138
3611	8138.428529
3612	8138.261616
3613	8137.196024
3614	8134.209186
3615	8129.364017
3616	8126.327102
3617	8125.367381
3618	8123.390429
3619	8122.174382
3620	8120.088265
3621	8119.901369
3622	8119.679343
3623	8118.588865
3624	8116.780423
3625	8115.354337
3626	8115.044433
3627	8112.198076
3628	8112.098306
3629	8110.214156
3630	8109.454452
3631	8104.906816
3632	8103.176538
3633	8099.496682
3634	8099.163614
3635	8099.020894
3636	8098.090892
3637	8097.153617
3638	8092.213915
3639	8092.147359
3640	8091.625301
3641	8089.906882
3642	8088.543182
3643	8088.373264
3644	8087.049978
3645	8086.647884
3646	8082.978861
3647	8080.472328
3648	8078.268918
3649	8074.756949
3650	8074.315142
3651	8074.17426
3652	8072.487848
3653	8072.380633
3654	8070.130498
3655	8069.42972
3656	8067.400445
3657	8065.207095
3658	8060.972189
3659	8060.116813
3660	8059.414244
3661	8058.656162
3662	8058.194051
3663	8057.562648
3664	8056.58548
3665	8051.829706
3666	8051.661251
3667	8050.88418
3668	8048.778108
3669	8046.831382
3670	8044.140282
3671	8043.919574
3672	8043.414745
3673	8043.187005
3674	8042.403379
3675	8042.348236
3676	8041.595244
3677	8040.27628
3678	8040.165693
3679	8039.036675
3680	8038.766896
3681	8037.201095
3682	8037.13606
3683	8036.83207
3684	8035.732246
3685	8035.593593
3686	8035.185427
3687	8034.26232
3688	8034.0422
3689	8033.238531
3690	8032.456628
3691	8029.677259
3692	8029.575094
3693	8027.422838
3694	8025.931215
3695	8025.163468
3696	8024.930732
3697	8023.904639
3698	8022.589357
3699	8020.202556
3700	8019.145473
3701	8015.979566
3702	8015.917624
3703	8015.791504
3704	8015.679246
3705	8015.626903
3706	8011.509424
3707	8009.2124
3708	8003.534256
3709	8001.317544
3710	8000.430205
3711	8000.377262
3712	7998.924679
3713	7998.728284
3714	7998.544689
3715	7998.385681
3716	7998.330773
3717	7997.405185
3718	7997.261197
3719	7996.690829
3720	7995.248906
3721	7994.15414
3722	7993.824992
3723	7993.751045
3724	7993.62841
3725	7993.292724
3726	7991.472008
3727	7990.283811
3728	7990.085886
3729	7989.25706
3730	7985.893428
3731	7984.295831
3732	7982.607169
3733	7980.707267
3734	7976.168077
3735	7975.068492
3736	7974.576943
3737	7974.029935
3738	7969.749826
3739	7964.899754
3740	7963.777015
3741	7959.876973
3742	7959.816714
3743	7958.257641
3744	7956.327712
3745	7956.162478
3746	7956.137248
3747	7952.708153
3748	7952.610334
3749	7947.446514
3750	7946.492772
3751	7945.438536
3752	7943.676754
3753	7942.226215
3754	7941.777005
3755	7941.585975
3756	7940.691595
3757	7939.012815
3758	7937.422975
3759	7936.466333
3760	7935.050381
3761	7934.842255
3762	7934.817897
3763	7933.305558
3764	7931.821835
3765	7929.223287
3766	7927.960528
3767	7927.794626
3768	7927.340299
3769	7926.747686
3770	7922.974429
3771	7921.265443
3772	7920.815618
3773	7920.721255
3774	7918.718625
3775	7917.46953
3776	7917.384185
3777	7916.589618
3778	7916.273185
3779	7913.900639
3780	7912.203461
3781	7911.721226
3782	7908.786932
3783	7908.477249
3784	7907.770713
3785	7906.859149
3786	7905.724168
3787	7905.151287
3788	7904.955997
3789	7904.73395
3790	7904.710323
3791	7904.013148
3792	7901.104449
3793	7899.797683
3794	7899.694332
3795	7897.406703
3796	7897.066253
3797	7896.030863
3798	7895.065736
3799	7894.462714
3800	7894.376252
3801	7894.319649
3802	7892.566046
3803	7892.243597
3804	7891.41052
3805	7891.198316
3806	7891.016561
3807	7886.855172
3808	7882.934459
3809	7882.657731
3810	7878.906014
3811	7877.08726
3812	7876.034248
3813	7873.712145
3814	7871.031805
3815	7869.114281
3816	7868.979141
3817	7868.153352
3818	7867.988676
3819	7867.102637
3820	7865.954215
3821	7865.268013
3822	7864.770767
3823	7864.271233
3824	7864.126531
3825	7864.050188
3826	7863.832636
3827	7862.10237
3828	7856.341144
3829	7855.479577
3830	7854.36661
3831	7852.574175
3832	7851.551039
3833	7848.067448
3834	7848.018631
3835	7846.30017
3836	7845.291207
3837	7845.285818
3838	7845.04957
3839	7844.990982
3840	7844.378324
3841	7842.229285
3842	7842.122623
3843	7841.634161
3844	7841.438954
3845	7839.322521
3846	7838.599679
3847	7838.562897
3848	7838.463901
3849	7836.626395
3850	7836.538749
3851	7836.193383
3852	7836.172746
3853	7835.442546
3854	7834.649704
3855	7832.476076
3856	7832.438491
3857	7831.865327
3858	7831.740591
3859	7829.170066
3860	7828.904464
3861	7826.62626
3862	7823.750831
3863	7822.37709
3864	7820.151162
3865	7819.284005
3866	7817.212775
3867	7817.075552
3868	7816.485482
3869	7816.366476
3870	7815.207901
3871	7815.122276
3872	7814.921426
3873	7814.808219
3874	7814.016155
3875	7812.626259
3876	7812.566672
3877	7811.087283
3878	7809.214364
3879	7808.838097
3880	7808.665585
3881	7807.550056
3882	7807.478092
3883	7805.832801
3884	7804.280774
3885	7800.697125
3886	7799.608676
3887	7797.121431
3888	7796.344653
3889	7794.430586
3890	7794.259011
3891	7792.235965
3892	7792.065737
3893	7789.103866
3894	7788.423427
3895	7788.413234
3896	7788.218131
3897	7788.213115
3898	7788.072652
3899	7786.778741
3900	7785.74562
3901	7783.727059
3902	7781.7964
3903	7781.676718
3904	7780.026679
3905	7779.873296
3906	7779.616538
3907	7779.509165
3908	7778.15529
3909	7778.054484
3910	7777.980769
3911	7774.081329
3912	7772.800118
3913	7771.839824
3914	7769.146126
3915	7765.252354
3916	7762.860793
3917	7762.11535
3918	7760.021999
3919	7759.845226
3920	7756.94312
3921	7755.814383
3922	7755.120912
3923	7753.693582
3924	7749.0948
3925	7748.966141
3926	7747.893492
3927	7746.846141
3928	7746.607819
3929	7746.447529
3930	7745.21344
3931	7744.781884
3932	7744.681953
3933	7744.522641
3934	7743.75104
3935	7740.789629
3936	7740.755399
3937	7739.133471
3938	7739.015342
3939	7735.924471
3940	7734.497333
3941	7732.343185
3942	7731.154525
3943	7726.938507
3944	7724.794103
3945	7723.946928
3946	7723.621482
3947	7722.531472
3948	7721.599745
3949	7720.740849
3950	7719.397376
3951	7719.294783
3952	7719.153274
3953	7718.86403
3954	7715.481851
3955	7715.381546
3956	7711.790879
3957	7710.025849
3958	7704.754658
3959	7703.824906
3960	7700.724081
3961	7700.440761
3962	7697.770585
3963	7696.923217
3964	7696.846574
3965	7696.752763
3966	7695.112235
3967	7694.003252
3968	7693.511581
3969	7691.303495
3970	7689.408756
3971	7687.950341
3972	7685.465507
3973	7685.039607
3974	7683.390536
3975	7683.271883
3976	7683.25794
3977	7681.564208
3978	7677.145316
3979	7675.870588
3980	7675.248532
3981	7672.026926
3982	7671.691314
3983	7669.902183
3984	7669.711757
3985	7667.963781
3986	7667.807082
3987	7666.216852
3988	7663.396194
3989	7663.39226
3990	7661.299828
3991	7660.303416
3992	7659.56431
3993	7659.49433
3994	7659.325869
3995	7657.871478
3996	7657.024221
3997	7654.984309
3998	7651.32729
3999	7649.918396
4000	7647.949685
4001	7645.093508
4002	7644.377907
4003	7644.041825
4004	7641.694643
4005	7640.434221
4006	7640.089118
4007	7639.181298
4008	7637.57348
4009	7634.157307
4010	7632.411432
4011	7631.829794
4012	7631.676927
4013	7630.768291
4014	7630.666962
4015	7630.396813
4016	7629.849064
4017	7627.852025
4018	7624.51591
4019	7621.260995
4020	7618.012561
4021	7615.357087
4022	7613.454677
4023	7612.936571
4024	7612.627894
4025	7611.727465
4026	7611.452645
4027	7610.730611
4028	7610.095
4029	7609.877542
4030	7606.082871
4031	7605.696906
4032	7603.231014
4033	7602.130351
4034	7599.95682
4035	7599.953832
4036	7599.845943
4037	7599.71761
4038	7598.907779
4039	7597.427556
4040	7595.090249
4041	7594.854591
4042	7594.560663
4043	7594.027426
4044	7592.676316
4045	7592.588316
4046	7591.038405
4047	7589.689956
4048	7587.796222
4049	7583.78292
4050	7583.119379
4051	7581.641615
4052	7581.3542
4053	7581.256544
4054	7581.026326
4055	7577.457549
4056	7577.017075
4057	7573.833006
4058	7571.891709
4059	7570.302881
4060	7570.228204
4061	7568.765201
4062	7568.649066
4063	7568.513377
4064	7567.400534
4065	7563.937635
4066	7563.25605
4067	7559.265957
4068	7558.566426
4069	7557.590747
4070	7555.524908
4071	7554.491214
4072	7552.51004
4073	7552.394654
4074	7551.055464
4075	7549.866809
4076	7549.311016
4077	7548.435357
4078	7546.942304
4079	7546.874585
4080	7543.349522
4081	7542.458742
4082	7541.936832
4083	7541.605273
4084	7541.507358
4085	7538.658678
4086	7538.536133
4087	7536.91015
4088	7535.679495
4089	7535.55819
4090	7534.468082
4091	7533.315188
4092	7531.1343
4093	7530.437789
4094	7528.474045
4095	7525.084144
4096	7524.189372
4097	7521.023619
4098	7518.301472
4099	7517.153348
4100	7514.513381
4101	7514.461462
4102	7513.340649
4103	7511.375298
4104	7510.635368
4105	7509.047936
4106	7507.933919
4107	7506.81953
4108	7505.181557
4109	7505.092024
4110	7500.366098
4111	7499.603337
4112	7497.92994
4113	7497.665402
4114	7494.857021
4115	7490.959043
4116	7490.795701
4117	7489.148182
4118	7489.003034
4119	7486.498433
4120	7482.347185
4121	7480.219405
4122	7477.795782
4123	7477.44641
4124	7477.356853
4125	7476.4157
4126	7476.114037
4127	7473.930201
4128	7472.473884
4129	7471.476204
4130	7471.428938
4131	7470.948253
4132	7470.856484
4133	7468.852381
4134	7468.508065
4135	7467.622668
4136	7465.433875
4137	7462.630906
4138	7461.440028
4139	7461.356588
4140	7458.878883
4141	7458.779253
4142	7458.607956
4143	7457.061083
4144	7455.816237
4145	7453.23833
4146	7452.713265
4147	7451.905296
4148	7451.833371
4149	7451.254326
4150	7450.258817
4151	7447.591228
4152	7444.732683
4153	7444.01671
4154	7443.949395
4155	7443.669099
4156	7443.047729
4157	7442.950314
4158	7442.710789
4159	7442.432268
4160	7441.468782
4161	7438.926205
4162	7437.09847
4163	7435.588875
4164	7431.90573
4165	7431.842047
4166	7430.967689
4167	7430.867589
4168	7430.716312
4169	7429.076603
4170	7426.037164
4171	7422.152366
4172	7418.977877
4173	7418.858083
4174	7416.604371
4175	7414.879762
4176	7413.076612
4177	7411.141768
4178	7410.93025
4179	7407.956233
4180	7407.316016
4181	7403.364242
4182	7403.257948
4183	7402.893695
4184	7401.528189
4185	7398.6339
4186	7398.574669
4187	7397.860774
4188	7397.858421
4189	7396.212567
4190	7396.128552
4191	7396.023087
4192	7393.127834
4193	7392.342711
4194	7390.108974
4195	7388.248922
4196	7386.765906
4197	7385.462439
4198	7385.369612
4199	7384.112149
4200	7383.928575
4201	7378.869642
4202	7378.820888
4203	7378.659866
4204	7378.405584
4205	7377.460912
4206	7373.922947
4207	7368.793267
4208	7367.371307
4209	7365.976008
4210	7364.113796
4211	7363.122084
4212	7362.068181
4213	7361.591619
4214	7361.052781
4215	7358.718486
4216	7355.797967
4217	7353.813649
4218	7349.435991
4219	7349.309646
4220	7348.23365
4221	7348.09708
4222	7348.010443
4223	7346.32201
4224	7346.16576
4225	7345.466647
4226	7344.925056
4227	7343.530366
4228	7343.238591
4229	7342.419106
4230	7342.188072
4231	7342.094956
4232	7340.82265
4233	7340.621139
4234	7340.521528
4235	7339.611028
4236	7339.588453
4237	7338.295026
4238	7335.689659
4239	7332.10265
4240	7331.884253
4241	7331.037459
4242	7329.957914
4243	7329.563408
4244	7328.545163
4245	7326.279694
4246	7324.930234
4247	7324.893528
4248	7323.953248
4249	7322.084641
4250	7321.155295
4251	7320.750241
4252	7319.965917
4253	7319.884776
4254	7319.822771
4255	7319.632506
4256	7315.885423
4257	7314.993952
4258	7314.937337
4259	7312.610601
4260	7312.50678
4261	7309.06435
4262	7308.860652
4263	7305.704946
4264	7305.320419
4265	7304.935949
4266	7304.889738
4267	7304.207171
4268	7304.145215
4269	7304.042488
4270	7303.613062
4271	7303.230346
4272	7300.870002
4273	7299.335664
4274	7298.445613
4275	7298.370736
4276	7298.222844
4277	7298.006652
4278	7297.993127
4279	7297.749892
4280	7297.33789
4281	7294.355927
4282	7294.154996
4283	7294.002511
4284	7291.159335
4285	7287.438522
4286	7287.424621
4287	7285.783916
4288	7284.875205
4289	7282.894262
4290	7280.822926
4291	7280.176334
4292	7279.974228
4293	7278.604045
4294	7277.07574
4295	7273.324621
4296	7272.750404
4297	7271.452578
4298	7271.443096
4299	7269.818
4300	7267.32385
4301	7266.628018
4302	7266.583566
4303	7264.832905
4304	7260.691047
4305	7260.584322
4306	7260.440653
4307	7259.235685
4308	7257.342382
4309	7256.873242
4310	7256.619992
4311	7255.84052
4312	7255.815633
4313	7254.200699
4314	7251.126273
4315	7251.001881
4316	7249.86953
4317	7248.634494
4318	7247.713351
4319	7247.08507
4320	7243.84039
4321	7243.761527
4322	7240.674448
4323	7238.485844
4324	7236.475194
4325	7234.223422
4326	7232.998012
4327	7232.940377
4328	7232.883178
4329	7232.662542
4330	7230.51804
4331	7229.15616
4332	7228.514692
4333	7225.096461
4334	7224.437725
4335	7223.647714
4336	7223.48254
4337	7222.274459
4338	7222.231485
4339	7221.632875
4340	7221.015706
4341	7220.528464
4342	7218.822222
4343	7218.821146
4344	7218.060534
4345	7217.935942
4346	7217.46638
4347	7217.089737
4348	7214.128088
4349	7213.060327
4350	7212.065256
4351	7211.939166
4352	7209.734283
4353	7209.616754
4354	7208.6691
4355	7208.659739
4356	7208.582229
4357	7205.382113
4358	7203.005731
4359	7202.482687
4360	7199.862151
4361	7198.641767
4362	7197.920683
4363	7197.795676
4364	7195.424155
4365	7194.790027
4366	7192.585582
4367	7192.052915
4368	7190.933806
4369	7188.724956
4370	7188.158169
4371	7186.949646
4372	7185.08061
4373	7185.015913
4374	7184.236934
4375	7181.738359
4376	7180.625941
4377	7180.625256
4378	7180.498924
4379	7178.763031
4380	7175.637927
4381	7174.991976
4382	7174.300011
4383	7173.674262
4384	7173.565707
4385	7171.80869
4386	7169.79426
4387	7167.771259
4388	7167.496108
4389	7167.109483
4390	7165.411097
4391	7165.322967
4392	7164.134522
4393	7162.537997
4394	7158.373453
4395	7158.254857
4396	7158.186188
4397	7158.084105
4398	7157.32185
4399	7156.101017
4400	7153.610416
4401	7151.132623
4402	7150.853763
4403	7150.607996
4404	7148.044693
4405	7147.892342
4406	7146.987563
4407	7146.849593
4408	7145.219361
4409	7142.952237
4410	7141.265828
4411	7141.238357
4412	7140.642147
4413	7139.665578
4414	7139.291429
4415	7137.003026
4416	7136.988334
4417	7134.496578
4418	7133.58786
4419	7132.657659
4420	7132.459489
4421	7132.41342
4422	7131.942771
4423	7131.875089
4424	7131.815473
4425	7129.365392
4426	7128.083216
4427	7126.280652
4428	7126.280282
4429	7125.841818
4430	7123.752864
4431	7120.849402
4432	7119.723971
4433	7117.06514
4434	7117.050633
4435	7115.034916
4436	7114.957546
4437	7114.947824
4438	7114.730296
4439	7113.589067
4440	7111.247403
4441	7111.038736
4442	7110.878102
4443	7108.334769
4444	7105.628924
4445	7102.053046
4446	7101.709788
4447	7099.997019
4448	7098.275816
4449	7098.198756
4450	7097.235328
4451	7096.049292
4452	7093.318144
4453	7092.155348
4454	7090.160534
4455	7090.147037
4456	7086.760839
4457	7086.720397
4458	7086.719714
4459	7086.128183
4460	7084.161421
4461	7082.532612
4462	7081.42608
4463	7080.037129
4464	7079.94846
4465	7078.884954
4466	7077.79625
4467	7073.968539
4468	7072.267238
4469	7071.915767
4470	7071.915514
4471	7071.83491
4472	7070.114182
4473	7069.530149
4474	7068.307369
4475	7066.790164
4476	7064.888386
4477	7063.663367
4478	7063.113748
4479	7062.92989
4480	7060.169481
4481	7059.972925
4482	7056.488158
4483	7056.079195
4484	7055.319808
4485	7051.456382
4486	7051.399435
4487	7048.884453
4488	7046.972584
4489	7045.808057
4490	7045.201479
4491	7044.990772
4492	7044.301856
4493	7044.212749
4494	7042.625818
4495	7041.727192
4496	7041.500811
4497	7038.829757
4498	7037.128009
4499	7036.317091
4500	7036.096562
4501	7034.548806
4502	7034.367526
4503	7031.894908
4504	7030.163642
4505	7028.629665
4506	7026.771936
4507	7026.434451
4508	7026.360164
4509	7024.63197
4510	7024.105919
4511	7019.112651
4512	7014.967724
4513	7013.297726
4514	7012.764912
4515	7012.336565
4516	7012.253788
4517	7009.817605
4518	7009.705466
4519	7007.768827
4520	7006.834395
4521	7006.820695
4522	7003.823622
4523	7002.909131
4524	7002.072516
4525	7001.497626
4526	7000.456443
4527	6996.692232
4528	6996.051495
4529	6994.51158
4530	6994.193318
4531	6993.191012
4532	6991.121169
4533	6991.07181
4534	6990.997646
4535	6990.055349
4536	6989.981625
4537	6988.454174
4538	6988.179834
4539	6988.090552
4540	6986.334671
4541	6986.264198
4542	6985.992556
4543	6985.118403
4544	6985.104305
4545	6982.302824
4546	6981.287421
4547	6980.108349
4548	6979.560492
4549	6979.343621
4550	6979.3241
4551	6978.903571
4552	6978.720915
4553	6978.558939
4554	6976.166029
4555	6976.049344
4556	6974.830433
4557	6974.442862
4558	6972.876269
4559	6971.434105
4560	6967.607266
4561	6966.717295
4562	6966.461397
4563	6964.065512
4564	6961.821315
4565	6960.444412
4566	6960.351735
4567	6959.235394
4568	6958.130623
4569	6956.200036
4570	6955.528222
4571	6955.388154
4572	6954.564914
4573	6953.815163
4574	6952.243126
4575	6950.729193
4576	6950.642922
4577	6948.480931
4578	6944.420272
4579	6944.333926
4580	6943.538785
4581	6943.402649
4582	6943.108767
4583	6942.906039
4584	6942.30192
4585	6942.100735
4586	6941.697288
4587	6941.68948
4588	6938.481895
4589	6936.32173
4590	6935.967897
4591	6935.63166
4592	6934.995071
4593	6930.878788
4594	6926.754864
4595	6925.430139
4596	6922.485446
4597	6922.100675
4598	6921.402745
4599	6919.947456
4600	6919.866677
4601	6919.763278
4602	6918.131103
4603	6917.835161
4604	6916.313902
4605	6915.593611
4606	6914.470954
4607	6914.349755
4608	6911.258086
4609	6910.349021
4610	6910.317482
4611	6909.635217
4612	6908.105414
4613	6907.952844
4614	6905.056332
4615	6902.179783
4616	6901.217184
4617	6900.63392
4618	6899.488348
4619	6898.472991
4620	6898.268869
4621	6896.036633
4622	6895.086583
4623	6894.87452
4624	6892.71346
4625	6892.290387
4626	6891.962822
4627	6890.163512
4628	6889.68911
4629	6886.617513
4630	6885.76908
4631	6883.986131
4632	6883.869214
4633	6883.799135
4634	6883.629842
4635	6883.390639
4636	6882.447695
4637	6880.756729
4638	6878.153251
4639	6877.235927
4640	6877.103512
4641	6876.665961
4642	6876.522155
4643	6875.377068
4644	6871.091694
4645	6871.035531
4646	6870.381244
4647	6870.312318
4648	6868.658402
4649	6866.746638
4650	6864.637747
4651	6864.118168
4652	6861.868693
4653	6861.767688
4654	6860.735576
4655	6859.377414
4656	6858.684253
4657	6858.542283
4658	6857.142506
4659	6857.006914
4660	6856.769802
4661	6854.789132
4662	6854.675535
4663	6854.310128
4664	6854.145424
4665	6850.381462
4666	6847.561233
4667	6845.874892
4668	6842.241785
4669	6837.955564
4670	6835.135458
4671	6835.068256
4672	6833.090879
4673	6830.954525
4674	6829.263005
4675	6827.490959
4676	6826.966415
4677	6826.80494
4678	6826.022138
4679	6825.409948
4680	6822.825488
4681	6821.616566
4682	6821.564696
4683	6820.202627
4684	6820.096901
4685	6817.826632
4686	6817.187424
4687	6817.09744
4688	6815.581376
4689	6815.43714
4690	6815.313736
4691	6815.253103
4692	6814.801578
4693	6813.948427
4694	6813.902859
4695	6811.365586
4696	6809.10164
4697	6808.881195
4698	6808.719201
4699	6808.647141
4700	6808.593209
4701	6807.324669
4702	6804.093865
4703	6802.342933
4704	6802.185316
4705	6801.06817
4706	6799.957145
4707	6798.520826
4708	6795.489632
4709	6793.895173
4710	6793.882959
4711	6793.372608
4712	6792.43172
4713	6792.291293
4714	6790.20585
4715	6788.741116
4716	6787.472877
4717	6785.84845
4718	6784.869752
4719	6784.76225
4720	6784.267174
4721	6784.074599
4722	6783.734312
4723	6782.665544
4724	6782.631842
4725	6782.605844
4726	6782.605555
4727	6781.301924
4728	6781.260344
4729	6781.192367
4730	6780.286644
4731	6777.803062
4732	6777.469031
4733	6777.297143
4734	6776.983639
4735	6776.315216
4736	6776.185129
4737	6775.396878
4738	6774.810997
4739	6774.383655
4740	6773.151818
4741	6772.939595
4742	6769.071039
4743	6768.416731
4744	6768.342198
4745	6765.983018
4746	6765.571937
4747	6764.417922
4748	6763.558311
4749	6763.497117
4750	6759.356351
4751	6759.345429
4752	6759.247979
4753	6758.205972
4754	6756.010051
4755	6755.979511
4756	6754.480462
4757	6753.608929
4758	6753.598793
4759	6753.555271
4760	6753.499681
4761	6752.744749
4762	6752.734771
4763	6752.134763
4764	6752.010422
4765	6751.497928
4766	6749.864037
4767	6749.344834
4768	6748.516489
4769	6743.951536
4770	6741.432734
4771	6740.412964
4772	6738.870376
4773	6738.636719
4774	6736.440314
4775	6736.238669
